func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,193.892739213788,19.285539740221182,197.73565716084858,149.89724853564593,224.13314471719576,100020.0,0.0,100020.0,100020.0
rosenbrock,0.0,32.41290474391151,1.9483121951054085,33.0554470691252,27.618952089877723,35.446266522960535,100020.0,0.0,100020.0,100020.0
sphere,0.0,0.05279537147123466,0.006280106657304835,0.054239367689507906,0.0410598470904163,0.062409450558463,100020.0,0.0,100020.0,100020.0
