func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,35.32846537934453,9.684241626375568,35.41259578262583,15.922364243351865,67.69187273701615,100020.0,0.0,100020.0,100020.0
rosenbrock,0.06666666666666667,37650.866154940355,41897.81592036038,54723.72687004578,0.0053371620553208,167651.80985237585,97129.4,12311.396054063078,100020.0,100020.0
sphere,0.0,1.1561374802655715,0.8909788679653139,0.9536280623970032,0.2000629035712652,4.258350576260664,100020.0,0.0,100020.0,100020.0
