func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,177.1972601654765,25.53982271422356,177.77779324675072,128.60205978756213,220.3994561826118,100233.73333333334,5.686847095276738,100233.0,100233.73333333334
rosenbrock,0.0,23.69657744276479,9.606790810816017,23.321183621951818,14.604581838147997,70.83642668807163,100022.26666666666,1.3628907749221197,100022.0,100022.26666666666
sphere,1.0,1.0328113347943767e-48,3.006559453031614e-48,8.318124302717883e-50,1.074267736035369e-50,1.5784232815066002e-47,16526.766666666666,814.4449213329638,16347.0,100010.23333333334
