func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,1.0,0.03643892860845308,0.030659767765284045,0.0277695666787849,0.0081483514043725,0.1714824322054937,70921.86666666667,13948.303539742086,75184.0,100000.0
rosenbrock,0.03333333333333333,23.82245766655286,35.28565353616666,5.289871849421724,0.8974775387332516,143.32993864217528,99780.3,1203.3464588388497,100000.0,100000.0
sphere,0.0,7.626856133067273e-06,3.408687916392002e-06,7.196342681533283e-06,2.166945483822314e-06,1.6687881446897634e-05,100000.0,0.0,100000.0,100000.0
