experiment_id,run_id,param_tag,iter,evals_cost,normalized_evals,time_sec,temp,best_cost,current_cost
exp_001,ACO_n30_inst0_run0,base,0,0,0.0,2.7919886633753777e-06,,inf,inf
exp_001,ACO_n30_inst0_run0,base,10,300,9000.0,0.11111483298009261,,564.8342786869011,593.4792327198644
exp_001,ACO_n30_inst0_run0,base,20,600,18000.0,0.22182841697940603,,474.78097184678,474.78097184678
exp_001,ACO_n30_inst0_run0,base,30,900,27000.0,0.331999416986946,,474.78097184678,559.6733075588761
exp_001,ACO_n30_inst0_run0,base,40,1200,36000.0,0.44510554196313024,,474.78097184678,549.2883367655479
exp_001,ACO_n30_inst0_run0,base,50,1500,45000.0,0.5584110419731587,,474.78097184678,544.7063629152658
exp_001,ACO_n30_inst0_run0,base,60,1800,54000.0,0.6689382079639472,,474.78097184678,516.6916164933232
exp_001,ACO_n30_inst0_run0,base,70,2100,63000.0,0.7814212499652058,,474.78097184678,511.30282047786756
exp_001,ACO_n30_inst0_run0,base,80,2400,72000.0,0.9125436669564806,,474.78097184678,548.3430583005168
exp_001,ACO_n30_inst0_run0,base,90,2700,81000.0,1.065325582982041,,474.78097184678,513.5267201687187
exp_001,ACO_n30_inst0_run0,base,100,3000,90000.0,1.1779477499658242,,474.78097184678,545.2370315940567
exp_001,ACO_n30_inst0_run0,base,110,3300,99000.0,1.297530582989566,,474.78097184678,556.8837368123599
exp_001,ACO_n30_inst0_run0,base,120,3600,108000.0,1.4323055829736404,,474.78097184678,551.8439978213485
exp_001,ACO_n30_inst0_run0,base,130,3900,117000.0,1.543595999944955,,474.78097184678,544.6990863177531
exp_001,ACO_n30_inst0_run0,base,140,4200,126000.0,1.6543880419922061,,474.78097184678,491.58332010551055
exp_001,ACO_n30_inst0_run0,base,150,4500,135000.0,1.7655798749765381,,474.78097184678,541.905158632785
exp_001,ACO_n30_inst0_run0,base,160,4800,144000.0,1.8762581669725478,,474.78097184678,554.9699246198019
exp_001,ACO_n30_inst0_run0,base,170,5100,153000.0,1.986829957982991,,474.78097184678,534.7252218254835
exp_001,ACO_n30_inst0_run0,base,180,5400,162000.0,2.0977483749738894,,474.78097184678,509.27786862760877
exp_001,ACO_n30_inst0_run0,base,190,5700,171000.0,2.2092204169603065,,474.78097184678,522.1022164209734
exp_001,ACO_n30_inst0_run0,base,200,6000,180000.0,2.3205786669859663,,474.78097184678,541.1861006711829
exp_001,ACO_n30_inst0_run0,base,210,6300,189000.0,2.43063583294861,,474.78097184678,525.0337077623176
exp_001,ACO_n30_inst0_run0,base,220,6600,198000.0,2.5406357499887235,,474.78097184678,508.5410353444497
exp_001,ACO_n30_inst0_run0,base,230,6900,207000.0,2.6518991669872776,,474.78097184678,538.0639114034437
exp_001,ACO_n30_inst0_run0,base,240,7200,216000.0,2.764232124958653,,474.78097184678,540.0026483605529
