experiment_id,run_id,param_tag,iter,evals_cost,normalized_evals,time_sec,temp,best_cost,current_cost
exp_gc_001,ACO_GC[base]_n30_inst0_run0,base,0,0,0.0,2.9579969123005867e-06,,1000000000000000000,inf
exp_gc_001,ACO_GC[base]_n30_inst0_run0,base,7,210,210.0,0.0793720410001697,,0,0.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,0,0,0.0,1.7089914763346314e-06,,1000000000000000000,inf
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,10,300,300.0,0.128141291992506,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,20,600,600.0,0.23767687499639578,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,30,900,900.0,0.38699754199478775,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,40,1200,1200.0,0.5018255839968333,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,50,1500,1500.0,0.6290550839912612,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,60,1800,1800.0,0.7838716669939458,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,70,2100,2100.0,0.900532874991768,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,80,2400,2400.0,1.014839833995211,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,90,2700,2700.0,1.137696749996394,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,100,3000,3000.0,1.28129570899182,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,110,3300,3300.0,1.436547374993097,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,120,3600,3600.0,1.5642726669902913,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,130,3900,3900.0,1.7019538339955034,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,140,4200,4200.0,1.8246216669940623,,1,1.0
exp_gc_001,ACO_GC[base]_n30_inst0_run1,base,150,4500,4500.0,1.9362811669998337,,1,1.0
