func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.23333333333333334,2.860033346461287,2.368217182085755,1.9899181141865936,0.9949590570932968,13.168988521765272,88975.66666666667,22939.416412222286,100146.5,100153.7
rosenbrock,0.7333333333333333,0.8300798842747207,0.9773416864299488,0.3615004295108937,0.0148347957119266,3.4051487528647644,64355.03333333333,32716.20749086082,70579.5,100022.73333333334
sphere,1.0,6.420696054531344e-259,0.0,7.918380548043846e-264,9.808160029536763e-271,1.8963263078267416e-257,3004.1666666666665,147.97368902503632,3016.5,100010.0
