func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,1.0,0.0012085295642397492,0.001337810264168351,0.00074519607088055,6.483816113700414e-05,0.0056981191202822,33902.13333333333,11212.47151607756,32023.0,100000.0
rosenbrock,0.4666666666666667,2.9219196289379874,2.8871665587937825,1.1437933190668101,0.0185990519043384,7.199015361557784,66059.43333333333,37476.585362875834,100000.0,100000.0
sphere,0.26666666666666666,3.25286700899833e-06,3.7109996666500393e-06,2.527327283639938e-06,8.832840600208698e-08,1.9340844297613584e-05,91806.36666666667,17335.69510155341,100000.0,100000.0
