func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,56.23668692184927,6.977995163449704,55.12843871454285,44.638825099953806,70.62426056139145,84710.33333333333,1632.9497602621552,84935.0,84710.33333333333
rosenbrock,0.0,19.134368520085122,11.62227645358658,16.569081792362706,13.32835617761494,78.74931882704828,79674.86666666667,1305.32193765352,79768.0,79674.86666666667
sphere,0.0,0.00048505736855016673,5.261006549528176e-05,0.00048083612932429997,0.0003841779480861,0.0006027721406856,79654.86666666667,4023.580664149725,78665.0,79654.86666666667
