func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,98.85051939378921,17.297070841665384,94.47930738662632,72.5888620325747,144.674171644232,100020.0,0.0,100020.0,100020.0
rosenbrock,0.0,138281.7013947279,85235.69574430573,111147.44579519748,45.299555317307465,375477.4675475964,100020.0,0.0,100020.0,100020.0
sphere,0.0,16.0580864869003,5.509103461548772,14.87092463486687,7.538223394842353,28.04127579125047,100020.0,0.0,100020.0,100020.0
