func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,39.62636380949868,3.6052823728363452,39.744140102811116,33.63549884781435,48.34503463847062,100040.0,0.0,100040.0,100040.0
rosenbrock,0.0,54.02887524787959,18.27609941414359,49.03647869549494,47.06024200052013,130.26500627280578,100000.0,0.0,100000.0,100000.0
sphere,0.0,9.00337190043423,2.414710752039315,9.013822185215167,4.327968800639034,14.44317943752412,100080.0,0.0,100080.0,100080.0
