func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,306.7743301887538,90.18780631437193,286.5354869729172,164.61076998566858,450.1011006430692,100010.0,0.0,100010.0,100010.0
rosenbrock,0.0,82.21653442623584,44.74153590281938,77.68523215051894,30.35130473189949,221.7533609636327,100020.0,0.0,100020.0,100020.0
sphere,0.0,0.004771199336234307,0.0054712297600417745,0.0028382989574207,0.0003500385716372,0.0266011367493498,100010.0,0.0,100010.0,100010.0
