func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.6,6.97625507833723,9.35182012709918,0.0,0.0,27.86072061406702,54698.833333333336,38983.73566880684,28208.0,99900.0
rosenbrock,0.0,44.47318334692573,0.5589992547080649,44.46440702868842,43.234762161069945,45.697150192199096,99920.0,0.0,99920.0,99920.0
sphere,1.0,0.0,0.0,0.0,0.0,0.0,1875.9333333333334,100.72356616804827,1892.0,99980.0
