func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.0,44.34906755130915,12.764316645000694,43.069590075084136,22.871951781109388,74.32269216696774,100020.0,0.0,100020.0,100020.0
rosenbrock,0.0,3.168508789420004,1.2625050830105455,3.040402643586175,1.2937193538442249,6.022110583527401,100020.0,0.0,100020.0,100020.0
sphere,0.0,0.0032062871900082235,0.0006630883462596567,0.0032298773817865,0.0019833354583533,0.0046441908119289,100020.0,0.0,100020.0,100020.0
