func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,1.0,0.001141319510449964,0.0012340422026196392,0.00071727397185125,6.645015631079332e-06,0.0047245498305557,26914.933333333334,9739.211498683655,27797.5,100000.0
rosenbrock,0.5,2.400492927955228,2.7020634269057946,1.0307009399018412,0.008502121522491,7.323860904892546,64069.36666666667,38779.33286979595,86386.5,100000.0
sphere,0.9666666666666667,3.174798963164259e-07,4.1915283642027203e-07,1.9796237145536497e-07,4.911321691699413e-09,2.268654015535428e-06,57278.03333333333,16216.513013258906,56138.0,100000.0
