func_name,success_rate,best_fitness_mean,best_fitness_std,best_fitness_median,best_fitness_best,best_fitness_worst,convergence_evals_mean,convergence_evals_std,convergence_evals_median,total_evals_mean
rastrigin,0.1,3.524671853373704,1.764900351835255,3.120963241691733,0.9949590570932968,7.959672706346225,98266.56666666667,7134.370767910999,100020.0,100020.0
rosenbrock,0.4666666666666667,1.9686568122094743,1.9047987497790608,1.7407747904040938,0.0029273067300883,6.145021740863148,72924.56666666667,33318.72172247219,98746.0,98746.0
sphere,1.0,6.754209543279398e-09,6.048173963173933e-09,5.171537679775897e-09,2.1047871162502937e-10,2.24948082435308e-08,73223.83333333333,5056.306332678535,74614.0,100020.0
