experiment_id,run_id,param_tag,timestamp_utc,algorithm,problem,n_cities,instance_seed,coord_scale,distance_type,init_temp_T0,min_temp_Tmin,alpha,steps_per_temp,max_iter,neighbor_operator,iters,evals_cost,normalized_evals,time_sec,init_cost,final_cost,best_cost,iter_best_found,evals_best_found,normalized_evals_best_found,time_best_found_sec,seed_algo,code_version
exp_kp_001,SA_KP[base]_n100_inst0_run0,base,2026-03-14T04:58:39Z,SA_KP,KNAPSACK,,0,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6737843330047326,-2768.0,-3835.0,-4367.0,48072,48073,48073.0,0.647050790998037,0,
exp_kp_001,SA_KP[base]_n100_inst0_run1,base,2026-03-14T04:58:40Z,SA_KP,KNAPSACK,,0,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6710667919978732,-3144.0,-4109.0,-4403.0,45464,45465,45465.0,0.6077084169955924,1,
exp_kp_001,SA_KP[base]_n100_inst0_run2,base,2026-03-14T04:58:41Z,SA_KP,KNAPSACK,,0,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6758007500029635,-2790.0,-4054.0,-4352.0,43563,43564,43564.0,0.5870870000071591,2,
exp_kp_001,SA_KP[base]_n100_inst1_run0,base,2026-03-14T04:58:41Z,SA_KP,KNAPSACK,,1,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6533329589874484,-3207.0,-3937.0,-4178.0,49118,49119,49119.0,0.6411612090014387,0,
exp_kp_001,SA_KP[base]_n100_inst1_run1,base,2026-03-14T04:58:42Z,SA_KP,KNAPSACK,,1,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6725232500029961,-2062.0,-3949.0,-4207.0,47932,47933,47933.0,0.6433572499954607,1,
exp_kp_001,SA_KP[base]_n100_inst1_run2,base,2026-03-14T04:58:43Z,SA_KP,KNAPSACK,,1,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,1.1009072080050828,-2545.0,-3929.0,-4138.0,43256,43257,43257.0,0.9716596660000505,2,
exp_kp_001,SA_KP[base]_n100_inst2_run0,base,2026-03-14T04:58:44Z,SA_KP,KNAPSACK,,2,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.750903374995687,-2243.0,-3613.0,-3943.0,47038,47039,47039.0,0.7110597499995492,0,
exp_kp_001,SA_KP[base]_n100_inst2_run1,base,2026-03-14T04:58:45Z,SA_KP,KNAPSACK,,2,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.67133704200387,-2765.0,-3750.0,-3956.0,33579,33580,33580.0,0.44758416700642556,1,
exp_kp_001,SA_KP[base]_n100_inst2_run2,base,2026-03-14T04:58:45Z,SA_KP,KNAPSACK,,2,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6541160839988152,-2124.0,-3813.0,-3921.0,48863,48864,48864.0,0.6385624590038788,2,
exp_kp_001,SA_KP[base]_n100_inst3_run0,base,2026-03-14T04:58:46Z,SA_KP,KNAPSACK,,3,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6648469999927329,-2326.0,-3642.0,-3836.0,49696,49697,49697.0,0.6605794159986544,0,
exp_kp_001,SA_KP[base]_n100_inst3_run1,base,2026-03-14T04:58:47Z,SA_KP,KNAPSACK,,3,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.660399000000325,-2363.0,-3456.0,-3786.0,48490,48491,48491.0,0.6394409170025028,1,
exp_kp_001,SA_KP[base]_n100_inst3_run2,base,2026-03-14T04:58:47Z,SA_KP,KNAPSACK,,3,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6595774170127697,-2832.0,-3303.0,-3796.0,32672,32673,32673.0,0.42424616700736806,2,
exp_kp_001,SA_KP[base]_n100_inst4_run0,base,2026-03-14T04:58:48Z,SA_KP,KNAPSACK,,4,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6526222079992294,-2110.0,-3450.0,-3814.0,46976,46977,46977.0,0.6107742080057506,0,
exp_kp_001,SA_KP[base]_n100_inst4_run1,base,2026-03-14T04:58:49Z,SA_KP,KNAPSACK,,4,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6523651249881368,-2540.0,-3438.0,-3830.0,42191,42192,42192.0,0.5471284169907449,1,
exp_kp_001,SA_KP[base]_n100_inst4_run2,base,2026-03-14T04:58:49Z,SA_KP,KNAPSACK,,4,,,100.0,0.001,0.99,500,49999,flip1+repair,49999,50000,50000.0,0.6521919160004472,-2156.0,-3436.0,-3801.0,48388,48389,48389.0,0.63014216600277,2,
