experiment_id,run_id,param_tag,iter,evals_cost,normalized_evals,time_sec,temp,best_cost,current_cost
exp_001,GA_n30_inst0_run0,base,0,100,100.0,1.458043698221445e-06,,1371.866970913774,1371.866970913774
exp_001,GA_n30_inst0_run0,base,10,1100,1100.0,0.02566970803309232,,941.931766945051,941.931766945051
exp_001,GA_n30_inst0_run0,base,20,2100,2100.0,0.049751500017009676,,863.2060763127191,863.2060763127191
exp_001,GA_n30_inst0_run0,base,30,3100,3100.0,0.07410545804305002,,806.4077328540054,806.4077328540054
exp_001,GA_n30_inst0_run0,base,40,4100,4100.0,0.09775195800466463,,779.2531764966935,779.2531764966935
exp_001,GA_n30_inst0_run0,base,50,5100,5100.0,0.12171004101401195,,779.2531764966935,779.2531764966935
exp_001,GA_n30_inst0_run0,base,60,6100,6100.0,0.1456701250281185,,776.6029192014171,776.6029192014171
exp_001,GA_n30_inst0_run0,base,70,7100,7100.0,0.16981608304195106,,752.6668655718047,752.6668655718047
exp_001,GA_n30_inst0_run0,base,80,8100,8100.0,0.19344862503930926,,721.6018327400527,721.6018327400527
exp_001,GA_n30_inst0_run0,base,90,9100,9100.0,0.21708637499250472,,721.6018327400527,721.6018327400527
exp_001,GA_n30_inst0_run0,base,100,10100,10100.0,0.2417186660459265,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,110,11100,11100.0,0.26617575000273064,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,120,12100,12100.0,0.29118420800659806,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,130,13100,13100.0,0.31532212503952906,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,140,14100,14100.0,0.3393614999949932,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,150,15100,15100.0,0.36422325001331046,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,160,16100,16100.0,0.3886694160173647,,716.3769973736186,716.3769973736186
exp_001,GA_n30_inst0_run0,base,170,17100,17100.0,0.4138961660210043,,713.2329110588436,713.2329110588436
exp_001,GA_n30_inst0_run0,base,180,18100,18100.0,0.438536458008457,,713.2329110588436,713.2329110588436
exp_001,GA_n30_inst0_run0,base,190,19100,19100.0,0.46241983299842104,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,200,20100,20100.0,0.48655912501271814,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,210,21100,21100.0,0.510706500033848,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,220,22100,22100.0,0.5348180000437424,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,230,23100,23100.0,0.5589662910206243,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,240,24100,24100.0,0.5828324580215849,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,250,25100,25100.0,0.6066764580318704,,687.7131499865532,687.7131499865532
exp_001,GA_n30_inst0_run0,base,260,26100,26100.0,0.6303898750338703,,684.9235907655235,684.9235907655235
exp_001,GA_n30_inst0_run0,base,270,27100,27100.0,0.6540837910142727,,666.1807299819463,666.1807299819463
exp_001,GA_n30_inst0_run0,base,280,28100,28100.0,0.6778288750210777,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,290,29100,29100.0,0.701696083007846,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,300,30100,30100.0,0.7251231250120327,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,310,31100,31100.0,0.748678041039966,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,320,32100,32100.0,0.7727597909979522,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,330,33100,33100.0,0.7974864580319263,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,340,34100,34100.0,0.8218730830121785,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,350,35100,35100.0,0.8461111659999005,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,360,36100,36100.0,0.8733496250351891,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,370,37100,37100.0,0.8999968330026604,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,380,38100,38100.0,0.9280207080300897,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,390,39100,39100.0,0.9546829580212943,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,400,40100,40100.0,0.9812201660242863,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,410,41100,41100.0,1.0068168750149198,,657.8545527137369,657.8545527137369
exp_001,GA_n30_inst0_run0,base,420,42100,42100.0,1.0338424160145223,,644.8274917255916,644.8274917255916
