experiment_id,run_id,param_tag,iter,evals_cost,normalized_evals,time_sec,temp,best_cost,current_cost
exp_001,TLBO_n30_inst0_run0,base,0,30,30.0,2.209009835496545e-06,,1385.0315743671522,1385.0315743671522
exp_001,TLBO_n30_inst0_run0,base,10,467,467.0,0.018242125006509013,,1063.5128573344646,1063.5128573344646
exp_001,TLBO_n30_inst0_run0,base,20,915,915.0,0.03301975000067614,,981.0917840651084,981.0917840651084
exp_001,TLBO_n30_inst0_run0,base,30,1365,1365.0,0.04684129200177267,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,40,1799,1799.0,0.059846834003110416,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,50,2233,2233.0,0.07280095900932793,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,60,2672,2672.0,0.0858683340047719,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,70,3099,3099.0,0.09853016700071748,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,80,3537,3537.0,0.1118304999981774,,941.0710930896219,941.0710930896219
exp_001,TLBO_n30_inst0_run0,base,90,3989,3989.0,0.1253337090020068,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,100,4413,4413.0,0.13757145899580792,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,110,4831,4831.0,0.14949508399877232,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,120,5251,5251.0,0.16189729199686553,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,130,5660,5660.0,0.17359929200029,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,140,6071,6071.0,0.1852606669999659,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,150,6486,6486.0,0.19707566700526513,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,160,6910,6910.0,0.20914975000778213,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,170,7316,7316.0,0.22072216699598357,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,180,7724,7724.0,0.23236475000157952,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,190,8140,8140.0,0.2442196670017438,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,200,8552,8552.0,0.25595166700077243,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,210,8970,8970.0,0.2679017920017941,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,220,9377,9377.0,0.27956154200364836,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,230,9784,9784.0,0.2910845840087859,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,240,10189,10189.0,0.30257200000050943,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,250,10605,10605.0,0.31448241700127255,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,260,11030,11030.0,0.32674183399649337,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,270,11447,11447.0,0.3387677499995334,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,280,11849,11849.0,0.3506162090052385,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,290,12255,12255.0,0.362574416998541,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,300,12673,12673.0,0.37480058400251437,,933.9085586972751,933.9085586972751
exp_001,TLBO_n30_inst0_run0,base,310,13079,13079.0,0.38646037499711383,,933.9085586972751,933.9085586972751
